time,DAC_vld,Tx_1bit,Tx_vld,Rx_1bit,Rx_tdata_1,Rx_tdata_0,Rx_tvalid,Rx_tlast,Rx_tuser
2688,1,0,0,0,0,0,0,0,1
2692,1,0,0,0,0,0,0,0,1
2696,1,0,0,0,0,0,0,0,1
2700,1,0,0,0,0,0,0,0,1
2704,1,0,0,0,0,0,0,0,1
2708,1,0,0,0,0,0,0,0,1
2712,1,0,0,0,0,0,0,0,1
2716,1,0,0,0,0,0,0,0,1
2720,1,0,0,0,0,0,0,0,1
2724,1,0,0,0,0,0,0,0,1
2728,1,0,0,0,0,0,0,0,1
2732,1,0,0,0,0,0,0,0,1
2736,1,0,0,0,0,0,0,0,1
2740,1,0,0,0,0,0,0,0,1
2744,1,0,0,0,0,0,0,0,1
2748,1,0,0,0,0,0,0,0,1
2752,1,0,0,0,0,0,0,0,1
2756,1,0,0,0,0,0,0,0,1
2760,1,0,0,0,0,0,0,0,1
2764,1,0,0,0,0,0,0,0,1
2768,1,0,0,0,0,0,0,0,1
2772,1,0,0,0,0,0,0,0,1
2776,1,0,0,0,0,0,0,0,1
2780,1,0,0,0,0,0,0,0,1
2784,1,0,0,0,0,0,0,0,1
2788,1,0,0,0,0,0,0,0,1
2792,1,0,0,0,0,0,0,0,1
2796,1,0,0,0,0,0,0,0,1
2800,1,0,0,0,0,0,0,0,1
2804,1,0,0,0,0,0,0,0,1
2808,1,0,0,0,0,0,0,0,1
2812,1,0,0,0,0,0,0,0,1
2816,1,0,0,0,0,0,0,0,1
2820,1,0,0,0,0,0,0,0,1
2824,1,0,0,0,0,0,0,0,1
2828,1,0,0,0,0,0,0,0,1
2832,1,0,0,0,0,0,0,0,1
2836,1,0,0,0,0,0,0,0,1
2840,1,0,0,0,0,0,0,0,1
2844,1,0,0,0,0,0,0,0,1
2848,1,0,0,0,0,0,0,0,1
2852,1,0,0,0,0,0,0,0,1
2856,1,0,0,0,0,0,0,0,1
2860,1,0,0,0,0,0,0,0,1
2864,1,0,0,0,0,0,0,0,1
2868,1,0,0,0,0,0,0,0,1
2872,1,0,0,0,0,0,0,0,1
2876,1,0,0,0,0,0,0,0,1
2880,1,0,0,0,0,0,0,0,1
2884,1,0,0,0,0,0,0,0,1
2888,1,0,0,0,0,0,0,0,1
2892,1,0,0,0,0,0,0,0,1
2896,1,0,0,0,0,0,0,0,1
2900,1,0,0,0,0,0,0,0,1
2904,1,0,0,0,0,0,0,0,1
2908,1,0,0,0,0,0,0,0,1
2912,1,0,0,0,0,0,0,0,1
2916,1,0,0,0,0,0,0,0,1
2920,1,0,0,0,0,0,0,0,1
2924,1,0,0,0,0,0,0,0,1
2928,1,0,0,0,0,0,0,0,1
2932,1,0,0,0,0,0,0,0,1
2936,1,0,0,0,0,0,0,0,1
2940,1,0,0,0,0,0,0,0,1
2944,1,0,0,0,0,0,0,0,1
2948,1,0,0,0,0,0,0,0,1
2952,1,0,0,0,0,0,0,0,1
2956,1,0,0,0,0,0,0,0,1
2960,1,0,0,0,0,0,0,0,1
2964,1,0,0,0,0,0,0,0,1
2968,1,0,0,0,0,0,0,0,1
2972,1,0,0,0,0,0,0,0,1
2976,1,0,0,0,0,0,0,0,1
2980,1,0,0,0,0,0,0,0,1
2984,1,0,0,0,0,0,0,0,1
2988,1,0,0,0,0,0,0,0,1
2992,1,0,0,0,0,0,0,0,1
2996,1,0,0,0,0,0,0,0,1
3000,1,0,0,0,0,0,0,0,1
3004,1,0,0,0,0,0,0,0,1
3008,1,0,0,0,0,0,0,0,1
3012,1,0,0,0,0,0,0,0,1
3016,1,0,0,0,0,0,0,0,1
3020,1,0,0,0,0,0,0,0,1
3024,1,0,0,0,0,0,0,0,1
3028,1,0,0,0,0,0,0,0,1
3032,1,0,0,0,0,0,0,0,1
3036,1,0,0,0,0,0,0,0,1
3040,1,0,0,0,0,0,0,0,1
3044,1,0,0,0,0,0,0,0,1
3048,1,0,0,0,0,0,0,0,1
3052,1,0,0,0,0,0,0,0,1
3056,1,0,0,0,0,0,0,0,1
3060,1,0,0,0,0,0,0,0,1
3064,1,0,0,0,0,0,0,0,1
3068,1,0,0,0,0,0,0,0,1
3072,1,0,0,0,0,0,0,0,1
3076,1,0,0,0,0,0,0,0,1
3080,1,0,0,0,0,0,0,0,1
3084,1,0,0,0,0,0,0,0,1
3088,1,0,0,0,0,0,0,0,1
3092,1,0,0,0,0,0,0,0,1
3096,1,0,0,0,0,0,0,0,1
3100,1,0,0,0,0,0,0,0,1
3104,1,0,0,0,0,0,0,0,1
3108,1,0,0,0,0,0,0,0,1
3112,1,0,0,0,0,0,0,0,1
3116,1,0,0,0,0,0,0,0,1
3120,1,0,0,0,0,0,0,0,1
3124,1,0,0,0,0,0,0,0,1
3128,1,0,0,0,0,0,0,0,1
3132,1,0,0,0,0,0,0,0,1
3136,1,0,0,0,0,0,0,0,1
3140,1,0,0,0,0,0,0,0,1
3144,1,0,0,0,0,0,0,0,1
3148,1,0,0,0,0,0,0,0,1
3152,1,0,0,0,0,0,0,0,1
3156,1,0,0,0,0,0,0,0,1
3160,1,0,0,0,0,0,0,0,1
3164,1,0,0,0,0,0,0,0,1
3168,1,0,0,0,0,0,0,0,1
3172,1,0,0,0,0,0,0,0,1
3176,1,0,0,0,0,0,0,0,1
3180,1,0,0,0,0,0,0,0,1
3184,1,0,0,0,0,0,0,0,1
3188,1,0,0,0,0,0,0,0,1
3192,1,0,0,0,0,0,0,0,1
3196,1,0,0,0,0,0,0,0,1
3200,1,0,0,0,0,0,0,0,1
3204,1,0,0,0,0,0,0,0,1
3208,1,0,0,0,0,0,0,0,1
3212,1,0,0,0,0,0,0,0,1
3216,1,0,0,0,0,0,0,0,1
3220,1,0,0,0,0,0,0,0,1
3224,1,0,0,0,0,0,0,0,1
3228,1,0,0,0,0,0,0,0,1
3232,1,0,0,0,0,0,0,0,1
3236,1,0,0,0,0,0,0,0,1
3240,1,0,0,0,0,0,0,0,1
3244,1,0,0,0,0,0,0,0,1
3248,1,0,0,0,0,0,0,0,1
3252,1,0,0,0,0,0,0,0,1
3256,1,0,0,0,0,0,0,0,1
3260,1,0,0,0,0,0,0,0,1
3264,1,0,0,0,0,0,0,0,1
3268,1,0,0,0,0,0,0,0,1
3272,1,0,0,0,0,0,0,0,1
3276,1,0,0,0,0,0,0,0,1
3280,1,0,0,0,0,0,0,0,1
3284,1,0,0,0,0,0,0,0,1
3288,1,0,0,0,0,0,0,0,1
3292,1,0,0,0,0,0,0,0,1
3296,1,0,0,0,0,0,0,0,1
3300,1,0,0,0,0,0,0,0,1
3304,1,0,0,0,0,0,0,0,1
3308,1,0,0,0,0,0,0,0,1
3312,1,0,0,0,0,0,0,0,1
3316,1,0,0,0,0,0,0,0,1
3320,1,0,0,0,0,0,0,0,1
3324,1,0,0,0,0,0,0,0,1
3328,1,0,0,0,0,0,0,0,1
3332,1,0,0,0,0,0,0,0,1
3336,1,0,0,0,0,0,0,0,1
3340,1,0,0,0,0,0,0,0,1
3344,1,0,0,0,0,0,0,0,1
3348,1,0,0,0,0,0,0,0,1
3352,1,0,0,0,0,0,0,0,1
3356,1,0,0,0,0,0,0,0,1
3360,1,0,0,0,0,0,0,0,1
3364,1,0,0,0,0,0,0,0,1
3368,1,0,0,0,0,0,0,0,1
3372,1,0,0,0,0,0,0,0,1
3376,1,0,0,0,0,0,0,0,1
3380,1,0,0,0,0,0,0,0,1
3384,1,0,0,0,0,0,0,0,1
3388,1,0,0,0,0,0,0,0,1
3392,1,0,0,0,0,0,0,0,1
3396,1,0,0,0,0,0,0,0,1
3400,1,0,0,0,0,0,0,0,1
3404,1,0,0,0,0,0,0,0,1
3408,1,0,0,0,0,0,0,0,1
3412,1,0,0,0,0,0,0,0,1
3416,1,0,0,0,0,0,0,0,1
3420,1,0,0,0,0,0,0,0,1
3424,1,0,0,0,0,0,0,0,1
3428,1,0,0,0,0,0,0,0,1
3432,1,0,0,0,0,0,0,0,1
3436,1,0,0,0,0,0,0,0,1
3440,1,0,0,0,0,0,0,0,1
3444,1,0,0,0,0,0,0,0,1
3448,1,0,0,0,0,0,0,0,1
3452,1,0,0,0,0,0,0,0,1
3456,1,0,0,0,0,0,0,0,1
3460,1,0,0,0,0,0,0,0,1
3464,1,0,0,0,0,0,0,0,1
3468,1,0,0,0,0,0,0,0,1
3472,1,0,0,0,0,0,0,0,1
3476,1,0,0,0,0,0,0,0,1
3480,1,0,0,0,0,0,0,0,1
3484,1,0,0,0,0,0,0,0,1
3488,1,0,0,0,0,0,0,0,1
3492,1,0,0,0,0,0,0,0,1
3496,1,0,0,0,0,0,0,0,1
3500,1,0,0,0,0,0,0,0,1
3504,1,0,0,0,0,0,0,0,1
3508,1,0,0,0,0,0,0,0,1
3512,1,0,0,0,0,0,0,0,1
3516,1,0,0,0,0,0,0,0,1
3520,1,0,0,0,0,0,0,0,1
3524,1,0,0,0,0,0,0,0,1
3528,1,0,0,0,0,0,0,0,1
3532,1,0,0,0,0,0,0,0,1
3536,1,0,0,0,0,0,0,0,1
3540,1,0,0,0,0,0,0,0,1
3544,1,0,0,0,0,0,0,0,1
3548,1,0,0,0,0,0,0,0,1
3552,1,0,0,0,0,0,0,0,1
3556,1,0,0,0,0,0,0,0,1
3560,1,0,0,0,0,0,0,0,1
3564,1,0,0,0,0,0,0,0,1
3568,1,0,0,0,0,0,0,0,1
3572,1,0,0,0,0,0,0,0,1
3576,1,0,0,0,0,0,0,0,1
3580,1,0,0,0,0,0,0,0,1
3584,1,0,0,0,0,0,0,0,1
3588,1,0,0,0,0,0,0,0,1
3592,1,0,0,0,0,0,0,0,1
3596,1,0,0,0,0,0,0,0,1
3600,1,0,0,0,0,0,0,0,1
3604,1,0,0,0,0,0,0,0,1
3608,1,0,0,0,0,0,0,0,1
3612,1,0,0,0,0,0,0,0,1
3616,1,0,0,0,0,0,0,0,1
3620,1,0,0,0,0,0,0,0,1
3624,1,0,0,0,0,0,0,0,1
3628,1,0,0,0,0,0,0,0,1
3632,1,0,0,0,0,0,0,0,1
3636,1,0,0,0,0,0,0,0,1
3640,1,0,0,0,0,0,0,0,1
3644,1,0,0,0,0,0,0,0,1
3648,1,0,0,0,0,0,0,0,1
3652,1,0,0,0,0,0,0,0,1
3656,1,0,0,0,0,0,0,0,1
3660,1,0,0,0,0,0,0,0,1
3664,1,0,0,0,0,0,0,0,1
3668,1,0,0,0,0,0,0,0,1
3672,1,0,0,0,0,0,0,0,1
3676,1,0,0,0,0,0,0,0,1
3680,1,0,0,0,0,0,0,0,1
3684,1,0,0,0,0,0,0,0,1
3688,1,0,0,0,0,0,0,0,1
3692,1,0,0,0,0,0,0,0,1
3696,1,0,0,0,0,0,0,0,1
3700,1,0,0,0,0,0,0,0,1
3704,1,0,0,0,0,0,0,0,1
3708,1,0,0,0,0,0,0,0,1
3712,1,0,0,0,0,0,0,0,1
3716,1,0,0,0,0,0,0,0,1
3720,1,0,0,0,0,0,0,0,1
3724,1,0,0,0,0,0,0,0,1
3728,1,0,0,0,0,0,0,0,1
3732,1,0,0,0,0,0,0,0,1
3736,1,0,0,0,0,0,0,0,1
3740,1,0,0,0,0,0,0,0,1
3744,1,0,0,0,0,0,0,0,1
3748,1,0,0,0,0,0,0,0,1
3752,1,0,0,0,0,0,0,0,1
3756,1,0,0,0,0,0,0,0,1
3760,1,0,0,0,0,0,0,0,1
3764,1,0,0,0,0,0,0,0,1
3768,1,0,0,0,0,0,0,0,1
3772,1,0,0,0,0,0,0,0,1
3776,1,0,0,0,0,0,0,0,1
3780,1,0,0,0,0,0,0,0,1
3784,1,0,0,0,0,0,0,0,1
3788,1,0,0,0,0,0,0,0,1
3792,1,0,0,0,0,0,0,0,1
3796,1,0,0,0,0,0,0,0,1
3800,1,0,0,0,0,0,0,0,1
3804,1,0,0,0,0,0,0,0,1
3808,1,0,0,0,0,0,0,0,1
3812,1,0,0,0,0,0,0,0,1
3816,1,0,0,0,0,0,0,0,1
3820,1,0,0,0,0,0,0,0,1
3824,1,0,0,0,0,0,0,0,1
3828,1,0,0,0,0,0,0,0,1
3832,1,0,0,0,0,0,0,0,1
3836,1,0,0,0,0,0,0,0,1
3840,1,0,0,0,0,0,0,0,1
3844,1,0,0,0,0,0,0,0,1
3848,1,0,0,0,0,0,0,0,1
3852,1,0,0,0,0,0,0,0,1
3856,1,0,0,0,0,0,0,0,1
3860,1,0,0,0,0,0,0,0,1
3864,1,0,0,0,0,0,0,0,1
3868,1,0,0,0,0,0,0,0,1
3872,1,0,0,0,0,0,0,0,1
3876,1,0,0,0,0,0,0,0,1
3880,1,0,0,0,0,0,0,0,1
3884,1,0,0,0,0,0,0,0,1
3888,1,0,0,0,0,0,0,0,1
3892,1,0,0,0,0,0,0,0,1
3896,1,0,0,0,0,0,0,0,1
3900,1,0,0,0,0,0,0,0,1
3904,1,0,0,0,0,0,0,0,1
3908,1,0,0,0,0,0,0,0,1
3912,1,0,0,0,0,0,0,0,1
3916,1,0,0,0,0,0,0,0,1
3920,1,0,0,0,0,0,0,0,1
3924,1,0,0,0,0,0,0,0,1
3928,1,0,0,0,0,0,0,0,1
3932,1,0,0,0,0,0,0,0,1
3936,1,0,0,0,0,0,0,0,1
3940,1,0,0,0,0,0,0,0,1
3944,1,0,0,0,0,0,0,0,1
3948,1,0,0,0,0,0,0,0,1
3952,1,0,0,0,0,0,0,0,1
3956,1,0,0,0,0,0,0,0,1
3960,1,0,0,0,0,0,0,0,1
3964,1,0,0,0,0,0,0,0,1
3968,1,0,0,0,0,0,0,0,1
3972,1,0,0,0,0,0,0,0,1
3976,1,0,0,0,0,0,0,0,1
3980,1,0,0,0,0,0,0,0,1
3984,1,0,0,0,0,0,0,0,1
3988,1,0,0,0,0,0,0,0,1
3992,1,0,0,0,0,0,0,0,1
3996,1,0,0,0,0,0,0,0,1
4000,1,0,0,0,0,0,0,0,1
4004,1,0,0,0,0,0,0,0,1
4008,1,0,0,0,0,0,0,0,1
4012,1,0,0,0,0,0,0,0,1
4016,1,0,0,0,0,0,0,0,1
4020,1,0,0,0,0,0,0,0,1
4024,1,0,0,0,0,0,0,0,1
4028,1,0,0,0,0,0,0,0,1
4032,1,0,0,0,0,0,0,0,1
4036,1,0,0,0,0,0,0,0,1
4040,1,0,0,0,0,0,0,0,1
4044,1,0,0,0,0,0,0,0,1
4048,1,0,0,0,0,0,0,0,1
4052,1,0,0,0,0,0,0,0,1
4056,1,0,0,0,0,0,0,0,1
4060,1,0,0,0,0,0,0,0,1
4064,1,0,0,0,0,0,0,0,1
4068,1,0,0,0,0,0,0,0,1
4072,1,0,0,0,0,0,0,0,1
4076,1,0,0,0,0,0,0,0,1
4080,1,0,0,0,0,0,0,0,1
4084,1,0,0,0,0,0,0,0,1
4088,1,0,0,0,0,0,0,0,1
4092,1,0,0,0,0,0,0,0,1
4096,1,0,0,0,0,0,0,0,1
4100,1,0,0,0,0,0,0,0,1
4104,1,0,0,0,0,0,0,0,1
4108,1,0,0,0,0,0,0,0,1
4112,1,0,0,0,0,0,0,0,1
4116,1,0,0,0,0,0,0,0,1
4120,1,0,0,0,0,0,0,0,1
4124,1,0,0,0,0,0,0,0,1
4128,1,0,0,0,0,0,0,0,1
4132,1,0,0,0,0,0,0,0,1
4136,1,0,0,0,0,0,0,0,1
4140,1,0,0,0,0,0,0,0,1
4144,1,0,0,0,0,0,0,0,1
4148,1,0,0,0,0,0,0,0,1
4152,1,0,0,0,0,0,0,0,1
4156,1,0,0,0,0,0,0,0,1
4160,1,0,0,0,0,0,0,0,1
4164,1,0,0,0,0,0,0,0,1
4168,1,0,0,0,0,0,0,0,1
4172,1,0,0,0,0,0,0,0,1
4176,1,0,0,0,0,0,0,0,1
4180,1,0,0,0,0,0,0,0,1
4184,1,0,0,0,0,0,0,0,1
4188,1,0,0,0,0,0,0,0,1
4192,1,0,0,0,0,0,0,0,1
4196,1,0,0,0,0,0,0,0,1
4200,1,0,0,0,0,0,0,0,1
4204,1,0,0,0,0,0,0,0,1
4208,1,0,0,0,0,0,0,0,1
4212,1,0,0,0,0,0,0,0,1
4216,1,0,0,0,0,0,0,0,1
4220,1,0,0,0,0,0,0,0,1
4224,1,0,0,0,0,0,0,0,1
4228,1,0,0,0,0,0,0,0,1
4232,1,0,0,0,0,0,0,0,1
4236,1,0,0,0,0,0,0,0,1
4240,1,0,0,0,0,0,0,0,1
4244,1,0,0,0,0,0,0,0,1
4248,1,0,0,0,0,0,0,0,1
4252,1,0,0,0,0,0,0,0,1
4256,1,0,0,0,0,0,0,0,1
4260,1,0,0,0,0,0,0,0,1
4264,1,0,0,0,0,0,0,0,1
4268,1,0,0,0,0,0,0,0,1
4272,1,0,0,0,0,0,0,0,1
4276,1,0,0,0,0,0,0,0,1
4280,1,0,0,0,0,0,0,0,1
4284,1,0,0,0,0,0,0,0,1
4288,1,0,0,0,0,0,0,0,1
4292,1,0,0,0,0,0,0,0,1
4296,1,0,0,0,0,0,0,0,1
4300,1,0,0,0,0,0,0,0,1
4304,1,0,0,0,0,0,0,0,1
4308,1,0,0,0,0,0,0,0,1
4312,1,0,0,0,0,0,0,0,1
4316,1,0,0,0,0,0,0,0,1
4320,1,0,0,0,0,0,0,0,1
4324,1,0,0,0,0,0,0,0,1
4328,1,0,0,0,0,0,0,0,1
4332,1,0,0,0,0,0,0,0,1
4336,1,0,0,0,0,0,0,0,1
4340,1,0,0,0,0,0,0,0,1
4344,1,0,0,0,0,0,0,0,1
4348,1,0,0,0,0,0,0,0,1
4352,1,0,0,0,0,0,0,0,1
4356,1,0,0,0,0,0,0,0,1
4360,1,0,0,0,0,0,0,0,1
4364,1,0,0,0,0,0,0,0,1
4368,1,0,0,0,0,0,0,0,1
4372,1,0,0,0,0,0,0,0,1
4376,1,0,0,0,0,0,0,0,1
4380,1,0,0,0,0,0,0,0,1
4384,1,0,0,0,0,0,0,0,1
4388,1,0,0,0,0,0,0,0,1
4392,1,0,0,0,0,0,0,0,1
4396,1,0,0,0,0,0,0,0,1
4400,1,0,0,0,0,0,0,0,1
4404,1,0,0,0,0,0,0,0,1
4408,1,0,0,0,0,0,0,0,1
4412,1,0,0,0,0,0,0,0,1
4416,1,0,0,0,0,0,0,0,1
4420,1,0,0,0,0,0,0,0,1
4424,1,0,0,0,0,0,0,0,1
4428,1,0,0,0,0,0,0,0,1
4432,1,0,0,0,0,0,0,0,1
4436,1,0,0,0,0,0,0,0,1
4440,1,0,0,0,0,0,0,0,1
4444,1,0,0,0,0,0,0,0,1
4448,1,0,0,0,0,0,0,0,1
4452,1,0,0,0,0,0,0,0,1
4456,1,0,0,0,0,0,0,0,1
4460,1,0,0,0,0,0,0,0,1
4464,1,0,0,0,0,0,0,0,1
4468,1,0,0,0,0,0,0,0,1
4472,1,0,0,0,0,0,0,0,1
4476,1,0,0,0,0,0,0,0,1
4480,1,0,0,0,0,0,0,0,1
4484,1,0,0,0,0,0,0,0,1
4488,1,0,0,0,0,0,0,0,1
4492,1,0,0,0,0,0,0,0,1
4496,1,0,0,0,0,0,0,0,1
4500,1,0,0,0,0,0,0,0,1
4504,1,0,0,0,0,0,0,0,1
4508,1,0,0,0,0,0,0,0,1
4512,1,0,0,0,0,0,0,0,1
4516,1,0,0,0,0,0,0,0,1
4520,1,0,0,0,0,0,0,0,1
4524,1,0,0,0,0,0,0,0,1
4528,1,0,0,0,0,0,0,0,1
4532,1,0,0,0,0,0,0,0,1
4536,1,0,0,0,0,0,0,0,1
4540,1,0,0,0,0,0,0,0,1
4544,1,0,0,0,0,0,0,0,1
4548,1,0,0,0,0,0,0,0,1
4552,1,0,0,0,0,0,0,0,1
4556,1,0,0,0,0,0,0,0,1
4560,1,0,0,0,0,0,0,0,1
4564,1,0,0,0,0,0,0,0,1
4568,1,0,0,0,0,0,0,0,1
4572,1,0,0,0,0,0,0,0,1
4576,1,0,0,0,0,0,0,0,1
4580,1,0,0,0,0,0,0,0,1
4584,1,0,0,0,0,0,0,0,1
4588,1,0,0,0,0,0,0,0,1
4592,1,0,0,0,0,0,0,0,1
4596,1,0,0,0,0,0,0,0,1
4600,1,0,0,0,0,0,0,0,1
4604,1,0,0,0,0,0,0,0,1
4608,1,0,0,0,0,0,0,0,1
4612,1,0,0,0,0,0,0,0,1
4616,1,0,0,0,0,0,0,0,1
4620,1,0,0,0,0,0,0,0,1
4624,1,0,0,0,0,0,0,0,1
4628,1,0,0,0,0,0,0,0,1
4632,1,0,0,0,0,0,0,0,1
4636,1,0,0,0,0,0,0,0,1
4640,1,0,0,0,0,0,0,0,1
4644,1,0,0,0,0,0,0,0,1
4648,1,0,0,0,0,0,0,0,1
4652,1,0,0,0,0,0,0,0,1
4656,1,0,0,0,0,0,0,0,1
4660,1,0,0,0,0,0,0,0,1
4664,1,0,0,0,0,0,0,0,1
4668,1,0,0,0,0,0,0,0,1
4672,1,0,0,0,0,0,0,0,1
4676,1,0,0,0,0,0,0,0,1
4680,1,0,0,0,0,0,0,0,1
4684,1,0,0,0,0,0,0,0,1
4688,1,0,0,0,0,0,0,0,1
4692,1,0,0,0,0,0,0,0,1
4696,1,0,0,0,0,0,0,0,1
4700,1,0,0,0,0,0,0,0,1
4704,1,0,0,0,0,0,0,0,1
4708,1,0,0,0,0,0,0,0,1
4712,1,0,0,0,0,0,0,0,1
4716,1,0,0,0,0,0,0,0,1
4720,1,0,0,0,0,0,0,0,1
4724,1,0,0,0,0,0,0,0,1
4728,1,0,0,0,0,0,0,0,1
4732,1,0,0,0,0,0,0,0,1
4736,1,0,0,0,0,0,0,0,1
4740,1,0,0,0,0,0,0,0,1
4744,1,0,0,0,0,0,0,0,1
4748,1,0,0,0,0,0,0,0,1
4752,1,0,0,0,0,0,0,0,1
4756,1,0,0,0,0,0,0,0,1
4760,1,0,0,0,0,0,0,0,1
4764,1,0,0,0,0,0,0,0,1
4768,1,0,0,0,0,0,0,0,1
4772,1,0,0,0,0,0,0,0,1
4776,1,0,0,0,0,0,0,0,1
4780,1,0,0,0,0,0,0,0,1
4784,1,0,0,0,0,0,0,0,1
4788,1,0,0,0,0,0,0,0,1
4792,1,0,0,0,0,0,0,0,1
4796,1,0,0,0,0,0,0,0,1
4800,1,0,0,0,0,0,0,0,1
4804,1,0,0,0,0,0,0,0,1
4808,1,0,0,0,0,0,0,0,1
4812,1,0,0,0,0,0,0,0,1
4816,1,0,0,0,0,0,0,0,1
4820,1,0,0,0,0,0,0,0,1
4824,1,0,0,0,0,0,0,0,1
4828,1,0,0,0,0,0,0,0,1
4832,1,0,0,0,0,0,0,0,1
4836,1,0,0,0,0,0,0,0,1
4840,1,0,0,0,0,0,0,0,1
4844,1,0,0,0,0,0,0,0,1
4848,1,0,0,0,0,0,0,0,1
4852,1,0,0,0,0,0,0,0,1
4856,1,0,0,0,0,0,0,0,1
4860,1,0,0,0,0,0,0,0,1
4864,1,0,0,0,0,0,0,0,1
4868,1,0,0,0,0,0,0,0,1
4872,1,0,0,0,0,0,0,0,1
4876,1,0,0,0,0,0,0,0,1
4880,1,0,0,0,0,0,0,0,1
4884,1,0,0,0,0,0,0,0,1
4888,1,0,0,0,0,0,0,0,1
4892,1,0,0,0,0,0,0,0,1
4896,1,0,0,0,0,0,0,0,1
4900,1,0,0,0,0,0,0,0,1
4904,1,0,0,0,0,0,0,0,1
4908,1,0,0,0,0,0,0,0,1
4912,1,0,0,0,0,0,0,0,1
4916,1,0,0,0,0,0,0,0,1
4920,1,0,0,0,0,0,0,0,1
4924,1,0,0,0,0,0,0,0,1
4928,1,0,0,0,0,0,0,0,1
4932,1,0,0,0,0,0,0,0,1
4936,1,0,0,0,0,0,0,0,1
4940,1,0,0,0,0,0,0,0,1
4944,1,0,0,0,0,0,0,0,1
4948,1,0,0,0,0,0,0,0,1
4952,1,0,0,0,0,0,0,0,1
4956,1,0,0,0,0,0,0,0,1
4960,1,0,0,0,0,0,0,0,1
4964,1,0,0,0,0,0,0,0,1
4968,1,0,0,0,0,0,0,0,1
4972,1,0,0,0,0,0,0,0,1
4976,1,0,0,0,0,0,0,0,1
4980,1,0,0,0,0,0,0,0,1
4984,1,0,0,0,0,0,0,0,1
4988,1,0,0,0,0,0,0,0,1
4992,1,0,0,0,0,0,0,0,1
4996,1,0,0,0,0,0,0,0,1
5000,1,0,0,0,0,0,0,0,1
5004,1,0,0,0,0,0,0,0,1
5008,1,0,0,0,0,0,0,0,1
5012,1,0,0,0,0,0,0,0,1
5016,1,0,0,0,0,0,0,0,1
5020,1,0,0,0,0,0,0,0,1
5024,1,0,0,0,0,0,0,0,1
5028,1,0,0,0,0,0,0,0,1
5032,1,0,0,0,0,0,0,0,1
5036,1,0,0,0,0,0,0,0,1
5040,1,0,0,0,0,0,0,0,1
5044,1,0,0,0,0,0,0,0,1
5048,1,0,0,0,0,0,0,0,1
5052,1,0,0,0,0,0,0,0,1
5056,1,0,0,0,0,0,0,0,1
5060,1,0,0,0,0,0,0,0,1
5064,1,0,0,0,0,0,0,0,1
5068,1,0,0,0,0,0,0,0,1
5072,1,0,0,0,0,0,0,0,1
5076,1,0,0,0,0,0,0,0,1
5080,1,0,0,0,0,0,0,0,1
5084,1,0,0,0,0,0,0,0,1
5088,1,0,0,0,0,0,0,0,1
5092,1,0,0,0,0,0,0,0,1
5096,1,0,0,0,0,0,0,0,1
5100,1,0,0,0,0,0,0,0,1
5104,1,0,0,0,0,0,0,0,1
5108,1,0,0,0,0,0,0,0,1
5112,1,0,0,0,0,0,0,0,1
5116,1,0,0,0,0,0,0,0,1
5120,1,0,0,0,0,0,0,0,1
5124,1,0,0,0,0,0,0,0,1
5128,1,0,0,0,0,0,0,0,1
5132,1,0,0,0,0,0,0,0,1
5136,1,0,0,0,0,0,0,0,1
5140,1,0,0,0,0,0,0,0,1
5144,1,0,0,0,0,0,0,0,1
5148,1,0,0,0,0,0,0,0,1
5152,1,0,0,0,0,0,0,0,1
5156,1,0,0,0,0,0,0,0,1
5160,1,0,0,0,0,0,0,0,1
5164,1,0,0,0,0,0,0,0,1
5168,1,0,0,0,0,0,0,0,1
5172,1,0,0,0,0,0,0,0,1
5176,1,0,0,0,0,0,0,0,1
5180,1,0,0,0,0,0,0,0,1
5184,1,0,0,0,0,0,0,0,1
5188,1,0,0,0,0,0,0,0,1
5192,1,0,0,0,0,0,0,0,1
5196,1,0,0,0,0,0,0,0,1
5200,1,0,0,0,0,0,0,0,1
5204,1,0,0,0,0,0,0,0,1
5208,1,0,0,0,0,0,0,0,1
5212,1,0,0,0,0,0,0,0,1
5216,1,0,0,0,0,0,0,0,1
5220,1,0,0,0,0,0,0,0,1
5224,1,0,0,0,0,0,0,0,1
5228,1,0,0,0,0,0,0,0,1
5232,1,0,0,0,0,0,0,0,1
5236,1,0,0,0,0,0,0,0,1
5240,1,0,0,0,0,0,0,0,1
5244,1,0,0,0,0,0,0,0,1
5248,1,0,0,0,0,0,0,0,1
5252,1,0,0,0,0,0,0,0,1
5256,1,0,0,0,0,0,0,0,1
5260,1,0,0,0,0,0,0,0,1
5264,1,0,0,0,0,0,0,0,1
5268,1,0,0,0,0,0,0,0,1
5272,1,0,0,0,0,0,0,0,1
5276,1,0,0,0,0,0,0,0,1
5280,1,0,0,0,0,0,0,0,1
5284,1,0,0,0,0,0,0,0,1
5288,1,0,0,0,0,0,0,0,1
5292,1,0,0,0,0,0,0,0,1
5296,1,0,0,0,0,0,0,0,1
5300,1,0,0,0,0,0,0,0,1
5304,1,0,0,0,0,0,0,0,1
5308,1,0,0,0,0,0,0,0,1
5312,1,0,0,0,0,0,0,0,1
5316,1,0,0,0,0,0,0,0,1
5320,1,0,0,0,0,0,0,0,1
5324,1,0,0,0,0,0,0,0,1
5328,1,0,0,0,0,0,0,0,1
5332,1,0,0,0,0,0,0,0,1
5336,1,0,0,0,0,0,0,0,1
